filename,class_id,class_name,cc_count,significant_cc,main_ratio,voxel_count
15_stage3.nii.gz,10,PV,3,3,0.41296420523934846,116274
13_stage3.nii.gz,1,Myocardium,1,1,1.0,627680
13_stage3.nii.gz,2,LA,1,1,1.0,632742
13_stage3.nii.gz,3,LV,1,1,1.0,316680
13_stage3.nii.gz,4,RA,1,1,1.0,662186
13_stage3.nii.gz,5,RV,1,1,1.0,493761
13_stage3.nii.gz,6,Aorta,2,2,0.5461482915637199,538709
13_stage3.nii.gz,7,PA,1,1,1.0,160880
13_stage3.nii.gz,8,LAA,1,1,1.0,67975
13_stage3.nii.gz,9,Coronary,2,2,0.5936907814067551,17942
13_stage3.nii.gz,10,PV,2,2,0.5546353758498719,94426
180_stage3.nii.gz,1,Myocardium,1,1,1.0,532792
180_stage3.nii.gz,2,LA,1,1,1.0,395586
180_stage3.nii.gz,3,LV,1,1,1.0,595226
180_stage3.nii.gz,4,RA,1,1,1.0,482952
180_stage3.nii.gz,5,RV,1,1,1.0,752584
180_stage3.nii.gz,6,Aorta,2,2,0.5866325445134365,588474
180_stage3.nii.gz,7,PA,2,2,0.9167313266220471,199763
180_stage3.nii.gz,8,LAA,1,1,1.0,58628
180_stage3.nii.gz,9,Coronary,1,1,1.0,9980
180_stage3.nii.gz,10,PV,2,2,0.5693080365184934,138779
172_stage3.nii.gz,1,Myocardium,1,1,1.0,647239
172_stage3.nii.gz,2,LA,1,1,1.0,328666
172_stage3.nii.gz,3,LV,1,1,1.0,542085
172_stage3.nii.gz,4,RA,1,1,1.0,380699
172_stage3.nii.gz,5,RV,1,1,1.0,630601
172_stage3.nii.gz,6,Aorta,2,2,0.5418759408739016,726718
172_stage3.nii.gz,7,PA,1,1,1.0,225505
172_stage3.nii.gz,8,LAA,1,1,1.0,35036
172_stage3.nii.gz,9,Coronary,2,2,0.8977106051909954,15681
172_stage3.nii.gz,10,PV,3,3,0.536157041490892,123738
11_stage3.nii.gz,1,Myocardium,1,1,1.0,622102
