case_id,class_id,class_name,HD95,ASD
540,1,Myocardium,2.23606797749979,0.5576091324446905
540,2,LA,1.4142135623730951,0.587180377507009
540,3,LV,1.4142135623730951,0.4300461625832904
540,4,RA,1.7320508075688772,0.5841924064575719
540,5,RV,3.7416573867739413,0.9990297052804264
540,6,Aorta,2.0,0.6436424927744238
540,7,PA,4.47213595499958,1.2731834733927925
540,8,LAA,5.916079783099616,1.8787276855129003
540,9,Coronary,147.22431864335456,31.47897009571946
540,10,PV,5.385164807134504,1.0360804817039941
718,1,Myocardium,2.0,0.5870710781876244
718,2,LA,1.4142135623730951,0.45691109365757016
718,3,LV,1.0,0.37171561469098335
718,4,RA,1.4142135623730951,0.5377450723882411
718,5,RV,4.0,1.2750886852624168
718,6,Aorta,2.0,0.7391095237434044
718,7,PA,5.0,1.3233249889073946
718,8,LAA,4.358898943540674,1.4114377438850232
718,9,Coronary,144.57178147895945,33.30660691644805
718,10,PV,3.3166247903554,1.0004035813247882
647,1,Myocardium,2.449489742783178,0.6667047892432931
647,2,LA,1.7320508075688772,0.6302139219431695
647,3,LV,1.4142135623730951,0.3750372075169468
647,4,RA,1.0,0.4170796152535472
647,5,RV,3.0,1.0548240258821182
647,6,Aorta,2.0,0.6814311881233497
647,7,PA,3.605551275463989,2.6412827704153936
647,8,LAA,5.0,1.5589306751651408
647,9,Coronary,124.55119429375216,17.09714779054879
647,10,PV,5.0,1.178358058051507
328,1,Myocardium,1.4142135623730951,0.5137000106636178
328,2,LA,1.4142135623730951,0.5181674193039462
328,3,LV,1.0,0.3623163989292395
328,4,RA,1.4142135623730951,0.5715148016292637
328,5,RV,4.0,1.2171592713938346
328,6,Aorta,2.0,0.641730278024371
328,7,PA,6.4031242374328485,1.3641610579694916
328,8,LAA,5.0990195135927845,1.351141243153784
328,9,Coronary,125.4830665866913,27.42894954436061
328,10,PV,11.704699910719626,1.5877237851813237
351,1,Myocardium,2.23606797749979,0.575233642753665
351,2,LA,1.7320508075688772,0.6451128182497641
351,3,LV,1.0,0.37421457018920334
351,4,RA,1.4142135623730951,0.612522609838063
351,5,RV,3.4641016151377544,1.1930406688626627
351,6,Aorta,2.0,0.6530575612628815
351,7,PA,3.605551275463989,1.1764954136526167
351,8,LAA,4.123105625617661,1.2213830164819597
351,9,Coronary,148.43853947004465,27.18861597625203
351,10,PV,3.0,0.833103879143198
215,1,Myocardium,1.7320508075688772,0.5182039142048457
215,2,LA,1.4142135623730951,0.4555352304304746
215,3,LV,1.0,0.2900204373168631
215,4,RA,1.7320508075688772,0.6452622206118865
215,5,RV,3.7416573867739413,1.2221056588730663
215,6,Aorta,2.0,0.6069177186779001
215,7,PA,3.4641016151377544,1.1557326174330107
215,8,LAA,3.7416573867739413,1.1574675016529101
215,9,Coronary,138.07244475274564,31.917152089765338
215,10,PV,2.23606797749979,0.6604662973468177
572,1,Myocardium,2.0,0.5051422583243816
572,2,LA,1.4142135623730951,0.5370357479015606
572,3,LV,1.0,0.36603634864565293
572,4,RA,1.4142135623730951,0.5407659815676176
572,5,RV,4.123105625617661,1.2243672766867715
572,6,Aorta,2.0,0.6545363252374125
572,7,PA,4.0,1.128895636589717
572,8,LAA,3.605551275463989,1.3108933168611867
572,9,Coronary,133.48408144793896,28.93045367063307
572,10,PV,3.0,0.7500748008750258
587,1,Myocardium,2.0,0.596232723184325
587,2,LA,1.7320508075688772,0.5474315369105969
587,3,LV,1.4142135623730951,0.40984095219327804
587,4,RA,1.4142135623730951,0.5331464032628627
587,5,RV,4.123105625617661,1.6031408348166352
587,6,Aorta,2.0,0.6739506414464611
587,7,PA,4.0,1.2841996211557913
587,8,LAA,7.211102550927978,1.6865614878541773
587,9,Coronary,147.12239802287073,28.29312902826562
587,10,PV,4.123105625617661,1.0562364741109127
310,1,Myocardium,3.0,0.8277340050348878
310,2,LA,1.4142135623730951,0.5047210830474552
310,3,LV,1.4142135623730951,0.4074973267370512
310,4,RA,1.4142135623730951,0.5904276339695406
310,5,RV,4.0,1.2296145843619681
310,6,Aorta,2.0,0.7506848466242624
310,7,PA,6.0,1.2872545873281371
310,8,LAA,7.681145747868608,1.1785692639912533
310,9,Coronary,136.66747967237853,23.888539896912967
310,10,PV,5.196152422706632,1.2434291085792633
406,1,Myocardium,2.23606797749979,0.5763757897800641
406,2,LA,1.4142135623730951,0.49310831186468174
406,3,LV,1.0,0.3519490809857613
406,4,RA,1.4142135623730951,0.47001055071263975
406,5,RV,3.0,0.8567893340137567
406,6,Aorta,2.0,0.6506393532385617
406,7,PA,67.60177512462228,4.207414158588629
406,8,LAA,6.0,1.8853291129580227
406,9,Coronary,121.63058825805291,23.584932502012162
406,10,PV,3.7416573867739413,0.9312321782154496
578,1,Myocardium,2.0,0.6156896906048237
578,2,LA,1.7320508075688772,0.5537517162679226
578,3,LV,1.4142135623730951,0.4147548892197678
578,4,RA,1.4142135623730951,0.4680178409429039
578,5,RV,4.47213595499958,1.5248803519362983
578,6,Aorta,2.0,0.6303520836071548
578,7,PA,7.14142842854285,1.6272725565217612
578,8,LAA,5.385164807134504,1.547943837592257
578,9,Coronary,139.7247293788755,29.3196198699753
578,10,PV,5.385164807134504,1.2206966124200336
781,1,Myocardium,2.0,0.5649363471212069
781,2,LA,2.0,0.526986430122772
781,3,LV,1.4142135623730951,0.39671523274953124
781,4,RA,1.4142135623730951,0.5268854281105182
781,5,RV,3.0,0.9410674502800572
781,6,Aorta,2.0,0.6025502232640608
781,7,PA,3.1622776601683795,0.9955273772814138
781,8,LAA,9.273618495495704,2.9003312354198956
781,9,Coronary,124.36237373096414,22.091834661525798
781,10,PV,3.0,0.7895519575005301
643,1,Myocardium,1.4142135623730951,0.46892842787551026
643,2,LA,2.0,0.7255460225388747
